"simulation","constant","Income","Employment","Education","Health","Crime","Barriers","Living environment","mean_absolute_rank_change"
149,23,0.269632202988395,0.188983387154717,0.133261064961115,0.142977729295471,0.0915461976540423,0.0825310894441774,0.0910683285020825,161.311864908904
150,23,0.221021595669141,0.260211821046596,0.128703821393863,0.159966941651243,0.0706061543652384,0.071008794197684,0.0884808716762352,364.713909050505
151,23,0.191976921989812,0.242073764785369,0.119608510002084,0.141390825852896,0.0816445630359423,0.113728739005367,0.109576675328531,350.867190045899
152,23,0.192712698152178,0.173850013044813,0.151459323911304,0.163848136789824,0.0935562110993101,0.112401398281517,0.112172218721053,393.726618278775
153,23,0.27006208460953,0.199827105692262,0.140545972673633,0.11776003229915,0.0874430865852913,0.08416739372981,0.100194324410324,173.666834543028
154,23,0.239478303547189,0.237638379300344,0.141336043373219,0.14003903672324,0.0860094375012546,0.0946616642626131,0.0608371352921403,387.789068286173
155,23,0.179095805597031,0.243175972848557,0.130582207826325,0.13935620004773,0.106744604030653,0.105377877022825,0.095667332626878,192.292519626721
156,23,0.230697220625681,0.204857586118048,0.137855083834581,0.157667212159863,0.0993450269991281,0.0950427453265156,0.074535124936183,216.208087690722
157,23,0.191480352395507,0.249030417163343,0.119089282427679,0.146329780387679,0.0780002058102033,0.107296775209338,0.10877318660625,294.861916753075
158,23,0.179475719719072,0.215285120992443,0.140907874116445,0.165783564595427,0.0962250208835135,0.0940491145565077,0.108273585136592,261.349014960741
159,23,0.236587901401672,0.240761295201574,0.138630723779276,0.130861938881272,0.0751295056412957,0.0911064233068289,0.0869222117880816,150.633920900605
160,23,0.180554058875122,0.260659028412474,0.15071885289074,0.113370874171211,0.0936682036708924,0.0848012688002653,0.116227713179296,260.303717967712
161,23,0.295985014152305,0.193471127838507,0.111739962504506,0.123966321128818,0.0867601960470918,0.0915781693702307,0.0964992089585416,220.312250037039
162,23,0.257843304592356,0.205962989408305,0.158064045288799,0.130424904564783,0.0715572544987684,0.0963387538724705,0.079808747774518,266.307154495638
163,23,0.165550527033417,0.258358335550993,0.133030656516186,0.147220903881672,0.111647731190932,0.107496406201148,0.076695439625652,254.580239964447
164,23,0.258907694051035,0.178122851908947,0.0965940108117218,0.159191028632409,0.0976693981418764,0.108707240085013,0.100807776368998,322.258687601815
165,23,0.182923851598147,0.27417087983081,0.153308562549603,0.1150509087276,0.0709403211603432,0.113336980375153,0.0902684957583436,339.320396978248
166,23,0.255920049773807,0.247585287324293,0.100748437195159,0.127727582231852,0.0804282778526312,0.0812924123660276,0.10629795325623,256.347089320106
167,23,0.263427851228965,0.221325917711412,0.133505801701705,0.121484318872673,0.0876136289645271,0.0751428872066594,0.0974995943140578,215.519597096731
